cus_Gender,cus_MartialTypeId,cus_Dependants,cus_CurrenResTypeId,cus_CurrenStyYear,cus_Age,IndustryType,CustomerProfile,CustomerSegment,app_CustLoadTypeId,MarketNoofYearsinBusiness,app_CustAssetValue,app_CustProductCatTypeId,app_CustBrandTypeId,app_CustTenure,app_CustInstalCount,app_CustChasAsset,app_CustChasInitial,app_CustChasFinance,app_CustFinanInterest,app_CustEMI,app_CustGrossLoan,app_CustViaIncomEstIncPm,app_CustViaExpTotExpense,app_CustViaGrossSurplus,app_CustUVAge,avg_clobal,Score,AnotherScore,Loan_to_Value,Collateral,Overdue,Banking,Earning Potential,Label
M,2750,3,2755,44,45,1783,2693,2695,566,10,2750000,527,564,60,58,2750000,0,2750000,5.3,266984.72,15485114,630000,21600,608400,0,266984.72,,,0,40,100,-50,0,Not Pay
M,2750,3,2755,20,21,1783,2693,2695,566,10,2750000,527,564,60,58,2750000,0,2750000,5.3,400277.43,23216091,630000,210600,419400,,400277.43,,,0,40,0,0,0,Not Pay
M,2750,3,2755,20,21,1783,2693,2695,566,10,2750000,527,564,60,58,2750000,0,2750000,5.3,400277.43,23216091,630000,210600,419400,,400277.43,,,0,40,100,0,0,Not Pay
M,2750,3,2755,20,21,1783,2693,2695,566,10,2750000,527,564,60,58,2750000,0,2750000,5.3,400277.43,23216091,630000,210600,419400,,400277.43,,,0,40,0,0,0,Not Pay
M,2750,3,2755,20,21,1783,2693,2695,566,10,2750000,527,564,60,58,2750000,0,2750000,5.3,400277.43,23216091,630000,210600,419400,,400277.43,,,0,40,0,0,0,Not Pay
M,2750,3,2755,29,30,1783,2693,2695,566,8,2750000,527,564,60,58,2750000,0,2750000,5.53,67655.14,3923999,450000,244550,205450,,67655.14,686,759,0,40,0,50,80,Not Pay
M,2750,1,2755,20,30,605,2693,2695,566,1,2611000,528,2143,60,59,2611000,711000,1900000,6,42496.53,2507296,250000,2270,247730,,42496.53,,,100,0,100,0,0,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1400000,1672,564,12,10,1400000,140000,1260000,6.33,803920.72,8039207,5678400,1549300,4129100,2,803920.72,,,0,0,100,-50,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1400000,1672,564,12,10,1400000,140000,1260000,6.33,803920.72,8039207,5678400,1549300,4129100,2,803920.72,,,0,0,0,0,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1400000,1672,564,12,10,1400000,140000,1260000,6.33,803920.72,8039207,5678400,1549300,4129100,2,803920.72,,,0,0,0,100,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1400000,1672,564,12,10,1400000,140000,1260000,6.33,803920.72,8039207,5678400,1549300,4129100,2,803920.72,,,0,0,0,-50,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1400000,1672,564,12,10,1400000,140000,1260000,6.33,803920.72,8039207,5678400,1549300,4129100,2,803920.72,,,0,0,0,100,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1400000,1672,564,12,10,1400000,140000,1260000,6.33,803920.72,8039207,5678400,1549300,4129100,2,803920.72,,,0,0,100,50,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1000000,1672,564,12,10,1000000,100000,900000,6.33,382853.92,3828539,500000,30000,470000,2,382853.92,,,0,0,0,100,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1000000,1672,564,12,10,1000000,100000,900000,6.33,382853.92,3828539,500000,30000,470000,2,382853.92,,,0,0,100,0,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1000000,1672,564,12,10,1000000,100000,900000,6.33,382853.92,3828539,500000,30000,470000,2,382853.92,,,0,0,100,0,80,Not Pay
M,2750,0,2755,20,,605,2694,2699,568,,1000000,1672,564,12,10,1000000,100000,900000,6.33,382853.92,3828539,500000,30000,470000,2,382853.92,,,0,0,0,0,80,Not Pay
M,2750,4,2755,15,43,604,2693,2695,566,7,1100000,783,564,36,35,1100000,475000,625000,8.6,22811.14,798390,240000,179500,60500,8,22811.14,,,100,0,100,100,80,Not Pay
M,2750,4,2755,15,43,604,2693,2695,566,7,1300000,783,564,36,35,1300000,425000,875000,8.6,31818.1,1113634,240000,179500,60500,7,31818.1,,,100,0,0,-50,80,Not Pay
M,2750,1,2755,19,,605,2693,2695,566,,2000000,1672,564,36,34,2000000,500000,1500000,8.9,56266.42,1913059,728000,243326,484674,2,56266.42,642,684,75,0,0,-50,80,Not Pay
M,2750,0,2755,15,,605,2693,2695,566,,1000000,528,1768,36,35,1000000,300000,700000,9,25626.6,896931,50000,3075,46925,6,25626.6,2,763,100,0,0,100,80,Not Pay
M,2750,3,2755,31,31,603,2693,2695,566,0,725000,527,565,36,35,725000,175000,550000,8.89,20110.92,703882,369600,240600,129000,11,20110.92,610,751,75,0,0,100,80,Not Pay
M,2750,3,2755,37,37,1783,2693,2695,566,1,1550000,527,564,48,47,1550000,690000,860000,8.21,24639.76,1158069,630000,345000,285000,2,24639.76,725,821,100,0,100,100,80,Not Pay
M,2750,2,2755,5,35,605,2692,2701,566,5,800000,738,565,36,35,800000,250000,550000,7.75,19616.82,686589,224200,67940,156260,6,19616.82,606,653,100,0,100,50,80,Not Pay
M,2750,2,2755,20,46,876,2693,2695,566,,3297408,527,564,48,46,3297408,0,3297408,5.2,87497.65,4024892,360000,122900,237100,,87497.65,,,0,40,0,0,80,Not Pay
M,2750,2,2755,20,46,876,2693,2695,566,,3297408,527,564,48,46,3297408,0,3297408,5.2,87497.65,4024892,360000,120500,239500,0,87497.65,,,0,40,0,100,80,Not Pay
M,2750,2,2755,20,46,876,2693,2695,566,,3297408,527,564,48,46,3297408,0,3297408,5.2,87497.65,4024892,360000,121500,238500,,87497.65,,,0,40,0,-50,80,Not Pay
M,2750,2,2755,20,46,876,2693,2695,566,,3297408,527,564,48,46,3297408,0,3297408,5.2,87497.65,4024892,360000,120500,239500,0,87497.65,,,0,40,0,0,80,Not Pay
M,2750,2,2755,20,46,876,2693,2695,566,,3297408,527,564,48,46,3297408,0,3297408,5.2,87497.65,4024892,360000,121500,238500,,87497.65,,,0,40,100,100,80,Not Pay
M,2750,5,2755,40,54,1783,2693,2695,566,12,3357999,527,564,60,58,3357999,999,3357000,5.9,152366.63,8837265,500000,15968,484032,0,152366.63,562,619,0,0,0,0,80,Not Pay
M,2750,5,2755,40,54,1783,2693,2695,566,12,3357999,527,564,60,58,3357999,999,3357000,5.9,152366.63,8837265,500000,15968,484032,0,152366.63,562,619,0,0,0,50,80,Not Pay
M,2750,2,2755,30,31,1783,2693,2695,566,,3364075,527,564,60,58,3364075,100075,3264000,6.12,74325.85,4310900,487500,222711,264789,0,74325.85,591,721,0,0,100,0,80,Not Pay
M,2750,4,2755,25,,605,2693,2695,569,,2069208,634,564,60,59,2069208,369208,1700000,6.31,38383.53,2264629,122500,40625,81875,0,38383.53,567,605,0,0,0,100,80,Not Pay
M,2750,4,2755,20,,605,2693,2695,566,,3273757,527,564,60,58,3273757,43757,3230000,6.12,72744.65,4219190,400000,200000,200000,0,72744.65,652,780,0,0,100,0,80,Not Pay
M,2750,4,2755,25,,605,2693,2695,569,,3357999,527,564,48,46,3357999,999,3357000,5.69,90857.34,4179438,218750,36562,182188,0,90857.34,591,625,0,0,100,0,80,Not Pay
M,2750,3,2755,30,,605,2693,2695,566,,3227127,527,564,60,58,3227127,127,3227000,5.53,71557.98,4150363,400000,133931,266069,0,71557.98,656,711,0,0,100,50,80,Not Pay
M,2750,0,2755,10,,605,2693,2695,568,,3260000,527,564,48,47,3260000,110000,3150000,5.1,518632.47,24375726,1120000,108870,1011130,0,518632.47,,,0,0,0,100,80,Not Pay
M,2750,3,2755,23,37,605,2693,2695,566,23,3476404,1672,564,48,47,3476404,526404,2950000,5.6,77368.9,3636338,280000,125500,154500,0,77368.9,678,727,0,0,0,50,0,Not Pay
M,2750,3,2755,10,28,1783,2693,2695,566,10,3357999,527,564,60,58,3357999,257999,3100000,6.74,72383.63,4198251,192500,28350,164150,0,72383.63,635,667,0,0,100,100,80,Not Pay
M,2750,4,2755,10,34,1783,2693,2695,,10,,527,564,,,,,,,,,,,,,,,,0,0,100,-50,0,Not Pay
M,2750,4,2755,25,34,603,2692,2701,569,,5200000,528,1864,48,47,5200000,950000,4250000,6.06,113657.69,5341912,300000,62200,237800,,113657.69,,,0,0,100,0,80,Not Pay
M,2750,1,2756,20,23,876,2693,2695,566,5,3226000,527,564,60,58,3226000,426000,2800000,7.42,67316.93,3904382,672000,154700,517300,,67316.93,1,667,0,0,0,100,80,Not Pay
M,2750,0,2755,15,,605,2693,2695,566,,76000,527,564,12,11,76000,,76000,8,7522.69,82750,750000,94000,656000,,7522.69,600,637,0,40,100,-50,80,Not Pay
M,2750,0,2755,15,,605,2693,2695,566,,255000,527,564,12,11,255000,,255000,7.2,24911.33,274025,1500000,96000,1404000,,24911.33,600,637,0,40,100,100,80,Not Pay
M,2750,2,2755,5,29,875,2693,2695,566,,5200000,528,743,48,47,5200000,520000,4680000,5.8,124106.78,5833019,400000,41607,358393,,124106.78,,,0,0,0,-50,80,Not Pay
M,2750,5,2755,25,,605,2693,2695,566,,1850000,634,564,60,59,1850000,150000,1700000,5.98,37934.01,2238107,150000,73950,76050,0,37934.01,1,660,0,0,0,100,80,Not Pay
M,2750,0,2755,10,,605,2693,2695,568,,1797800,634,564,60,58,1797800,179800,1618000,6.11,36432.9,2113108,32000000,88000,31912000,0,36432.9,694,660,0,0,100,0,80,Not Pay
M,2750,3,2755,10,41,1783,2692,2701,568,8,3785645,1672,564,48,47,3785645,485645,3300000,5.89,175295.56,8238891,756000,220826,535174,0,175295.56,652,711,0,0,100,-50,80,Not Pay
M,2750,3,2755,10,41,1783,2692,2701,568,8,3785645,1672,564,48,47,3785645,485645,3300000,5.89,175295.56,8238891,756000,220826,535174,0,175295.56,652,711,0,0,0,-50,80,Not Pay
M,2750,4,2755,23,32,605,2693,2695,566,5,2800000,527,564,45,44,2800000,600000,2200000,7.3,64250.77,2827034,60000000,50175000,9825000,0,64250.77,607,646,75,0,0,100,80,Not Pay
M,2750,3,2755,44,45,605,2693,2695,566,10,4212040,1672,564,48,47,4212040,632040,3580000,5.89,95289.55,4478609,900000,365071,534929,,95289.55,661,651,0,0,100,-50,80,Not Pay
M,2750,2,2755,22,,605,2693,2695,566,,2850000,527,564,48,46,2850000,100000,2750000,7.25,77718.84,3575067,225000,106000,119000,0,77718.84,615,656,0,0,0,-50,80,Not Pay
M,2750,0,2755,22,,605,2693,2695,566,,2900000,527,564,60,58,2900000,0,2900000,6.75,67422.63,3910513,281250,150435,130815,0,67422.63,765,618,0,40,0,100,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,2580000,527,564,48,46,2580000,5000,2575000,6.67,71641.56,3295512,7500000,188500,7311500,,71641.56,1,620,0,0,100,50,80,Not Pay
M,2750,0,2755,10,,605,2693,2695,566,,2560000,528,2143,48,46,2560000,512000,2048000,6.31,56298.37,2589725,225000,31250,193750,0,56298.37,1,636,75,0,0,100,80,Not Pay
M,2750,4,2755,29,,605,2693,2695,566,,34000,527,564,12,11,34000,0,34000,7.1,3810.75,41918,375000,130500,244500,,3810.75,521,635,0,40,0,-50,80,Not Pay
M,2750,4,2756,25,38,876,2693,2695,566,,3129417,527,564,60,57,3129417,29417,3100000,5.95,71718.73,4087968,243750,127812,115938,0,71718.73,686,759,0,0,100,-50,80,Not Pay
M,2750,4,2755,15,47,1783,2693,2695,566,15,2880000,527,564,60,58,2880000,330000,2550000,7.34,61509.89,3567574,780000,58820,721180,,61509.89,1,663,0,0,100,0,80,Not Pay
M,2750,2,2755,32,49,603,2693,2696,566,20,1575600,634,564,56,55,1575600,111600,1464000,5.5,66914.52,3680299,252000,187500,64500,,66914.52,761,649,0,0,0,50,0,Not Pay
M,2750,3,2755,20,,605,2693,2695,566,,3227000,527,564,60,58,3227000,0,3227000,5.52,71889.75,4169606,491400,267300,224100,,71889.75,694,647,0,40,100,100,80,Not Pay
M,2750,3,2755,25,,605,2693,2695,566,,2870000,527,564,60,58,2870000,0,2870000,6.12,69817.4,4049410,450000,41500,408500,0,69817.4,674,600,0,40,100,-50,80,Not Pay
M,2750,3,2755,25,,605,2693,2695,566,,2870000,527,564,60,58,2870000,0,2870000,6.12,69817.4,4049410,480000,96080,383920,0,69817.4,674,600,0,40,0,50,80,Not Pay
M,2750,2,2755,33,35,876,2693,2695,566,7,2750000,527,564,48,46,2750000,0,2750000,6.95,77469.42,3563593,2590000,858000,1732000,,77469.42,730,704,0,40,0,100,80,Not Pay
M,2750,3,2755,20,,605,2693,2695,566,,134000,527,564,24,23,134000,0,134000,7.85,6771.97,155755,100000,29575,70425,,6771.97,607,775,0,40,0,-50,80,Not Pay
M,2750,,2755,,,605,2692,2701,566,,2780000,527,564,60,58,2780000,,2780000,6.5,137155.37,7955012,756000,211000,545000,,137155.37,,,0,40,100,-50,80,Not Pay
M,2750,,2755,,,605,2692,2701,566,,2780000,527,564,60,58,2780000,,2780000,6.5,137155.37,7955012,756000,211000,545000,,137155.37,,,0,40,100,50,80,Not Pay
M,2750,,2755,,,658,2693,2695,566,1,3650000,527,564,49,47,3650000,350000,3300000,6.35,530609.77,24938660,187500,6750,180750,,530609.77,,,0,0,0,0,80,Not Pay
M,2750,,2755,,,658,2693,2695,566,1,3650000,527,564,49,47,3650000,350000,3300000,6.35,530609.77,24938660,187500,6750,180750,,530609.77,,,0,0,0,50,80,Not Pay
M,2750,,2755,,,658,2693,2695,566,1,3650000,527,564,49,47,3650000,350000,3300000,6.35,530609.77,24938660,187500,6750,180750,,530609.77,,,0,0,0,-50,80,Not Pay
M,2750,3,2755,25,29,658,2693,2695,566,20,5250000,528,1864,48,46,5250000,800000,4450000,6.65,123123.42,5663678,43400000,5611000,37789000,0,123123.42,1,667,0,0,0,-50,0,Not Pay
M,2750,0,2755,19,,605,2693,2695,566,,24000,528,744,12,11,24000,0,24000,7.66,2409.62,26506,280000,260,279740,,2409.62,1,657,0,40,0,0,80,Not Pay
M,2750,0,2755,8,,605,2693,2695,566,,2581722,527,564,40,38,2581722,722,2581000,5.42,100407,3815466,195000,33850,161150,0,100407,730,657,0,0,100,100,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,2850000,527,564,60,58,2850000,0,2850000,5.88,68060.38,3947502,250000,123893,126107,0,68060.38,605,657,0,40,0,100,80,Not Pay
M,2750,3,2755,15,34,876,2693,2695,566,8,2980000,527,564,52,50,2980000,180000,2800000,6.58,71983.4,3599170,201600,101000,100600,,71983.4,677,645,0,0,100,-50,80,Not Pay
M,2750,3,2755,10,,605,2693,2695,566,,2016787,634,564,60,59,2016787,316787,1700000,6.6,38952.79,2298215,300000,77828,222172,0,38952.79,588,645,0,0,0,-50,80,Not Pay
M,2750,2,2756,4,31,1783,2693,2696,566,3,1888567,634,564,60,58,1888567,388567,1500000,6.42,34703.19,2012785,216000,98000,118000,,34703.19,,,75,0,0,50,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,547000,527,564,35,34,547000,0,547000,6.9,19347.89,657829,1125000,75900,1049100,,19347.89,706,652,0,40,0,-50,80,Not Pay
M,2750,4,2755,33,35,876,2693,2695,566,7,2750000,527,564,60,58,2750000,0,2750000,6.2,68663.17,3982464,2590000,948333,1641667,0,68663.17,728,810,0,40,0,0,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,548000,528,1693,34,33,548000,0,548000,6.88,19865.58,655564,1125000,75900,1049100,,19865.58,706,652,0,40,100,0,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,546000,527,564,35,34,546000,0,546000,6.9,19312.56,656627,1125000,75900,1049100,,19312.56,706,652,0,40,0,0,80,Not Pay
M,2750,1,2756,5,42,604,2693,2695,568,,2032384,783,564,48,47,2032384,512384,1520000,6.46,82342.16,3870082,143000,30250,112750,,82342.16,,,100,0,100,100,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,548000,527,564,35,34,548000,0,548000,6.9,19383.22,659030,1125000,75900,1049100,,19383.22,706,652,0,40,0,50,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,547000,528,1693,34,33,547000,0,547000,6.88,19829.37,654369,1125000,75900,1049100,,19829.37,706,652,0,40,100,-50,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,547000,528,1693,34,33,547000,0,547000,6.88,19829.37,654369,1125000,75900,1049100,,19829.37,706,652,0,40,0,0,80,Not Pay
M,2750,3,2755,25,,605,2693,2695,566,,3250000,527,564,60,58,3250000,50000,3200000,6.1,72013.95,4176809,326400,140801,185599,0,72013.95,710,765,0,0,0,0,80,Not Pay
M,2750,2,2755,29,29,603,2693,2695,566,12,3200000,1672,564,48,46,3200000,700000,2500000,6,67408.01,3100769,413660,289923,123737,,67408.01,1,673,75,0,0,0,80,Not Pay
M,2750,3,2755,30,41,1783,2693,2695,566,5,1990000,527,564,48,46,1990000,,1990000,6.04,54327.7,2499075,405000,181245,223755,,54327.7,1,646,0,40,100,100,80,Not Pay
M,2750,1,2755,10,40,605,2693,2695,566,15,2039000,527,564,60,58,2039000,110000,1929000,6.42,45182.07,2620560,600000,96428,503572,,45182.07,,,0,0,0,50,80,Not Pay
M,2750,2,2755,10,42,876,2693,2695,566,10,2012273,634,564,60,59,2012273,362273,1650000,6,37172.22,2193161,294000,167000,127000,,37172.22,794,650,0,0,0,100,0,Not Pay
M,2750,4,2755,28,29,605,2693,2695,566,2,2750000,527,564,48,47,2750000,250000,2500000,6.8,68256.54,3208058,2590000,914333,1675667,,68256.54,611,,0,0,100,-50,80,Not Pay
M,2750,1,2755,10,36,658,2693,2695,566,10,4050000,528,743,46,44,4050000,1000000,3050000,7.22,88521.13,3894930,750000,89250,660750,,88521.13,733,680,75,0,0,-50,0,Not Pay
M,2750,5,2755,25,39,603,2693,2695,566,20,1833723,634,564,60,59,1833723,283723,1550000,5.99,35733.18,2108258,2418000,130320,2287680,0,35733.18,711,546,0,0,100,50,0,Not Pay
M,2750,2,2755,37,39,876,2693,2695,566,11,2750000,527,564,48,46,2750000,275000,2475000,7.3,70536.18,3244665,444000,112500,331500,0,70536.18,,,0,0,0,50,80,Not Pay
M,2750,2,2755,19,31,875,2693,2695,566,14,2058908,634,564,60,59,2058908,358908,1700000,6.45,38705.71,2283637,192000,95500,96500,0,38705.71,1,643,0,0,0,0,80,Not Pay
M,2750,3,2755,25,,605,2693,2695,566,,1850000,634,564,60,58,1850000,245000,1605000,5,35133.14,2037723,560000,83766,476234,,35133.14,711,667,0,0,100,50,80,Not Pay
M,2750,2,2755,15,40,603,2693,2697,566,,3097549,527,564,60,58,3097549,7549,3090000,6.12,139170.51,8071890,585000,80000,505000,,139170.51,733,635,0,0,0,100,80,Not Pay
M,2750,2,2755,15,40,603,2693,2697,566,,3097549,527,564,60,58,3097549,7549,3090000,6.12,139170.51,8071890,585000,80000,505000,,139170.51,733,635,0,0,0,0,80,Not Pay
M,2750,0,2756,10,24,1783,2693,2695,566,3,3357999,527,564,60,58,3357999,557999,2800000,6.72,65598.41,3804708,325000,114000,211000,,65598.41,,,0,0,0,0,80,Not Pay
M,2750,3,2755,15,,605,2693,2695,566,,126000,527,564,24,23,126000,3000,123000,8.19,6255.17,143869,600000,212000,388000,,6255.17,683,657,0,0,100,-50,80,Not Pay
F,2750,2,2755,15,40,1783,2693,2695,566,,1977654,634,564,60,58,1977654,327654,1650000,6.72,38921.71,2257459,200000,57000,143000,0,38921.71,,,0,0,0,100,80,Not Pay
M,2750,0,2755,15,,605,2693,2695,568,,2727000,527,564,48,46,2727000,0,2727000,6.04,73622.02,3386613,60000000,118500,59881500,,73622.02,694,650,0,40,100,-50,80,Not Pay
M,2750,6,2755,7,,605,2693,2695,566,,36000,634,564,24,23,36000,0,36000,8.25,1854.88,42662,250000,110750,139250,0,1854.88,,,0,40,100,0,80,Not Pay
M,2750,3,2755,25,49,603,2693,2695,569,10,3716429,1672,564,48,46,3716429,716429,3000000,6.03,82352.56,3788218,525000,185833,339167,0,82352.56,725,643,0,0,100,-50,0,Not Pay
M,2750,0,2755,30,,605,2693,2695,566,,2940500,527,564,60,58,2940500,100000,2840500,6.7,131427.65,7622804,720000,290000,430000,0,131427.65,,,0,0,100,100,80,Not Pay
M,2750,0,2755,30,,605,2693,2695,566,,2940500,527,564,60,58,2940500,100000,2840500,6.7,131427.65,7622804,720000,290000,430000,0,131427.65,,,0,0,0,50,80,Not Pay
M,2750,2,2755,25,36,605,2693,2695,566,5,4150000,1672,564,42,40,4150000,415000,3735000,5.45,111851.23,4474050,561600,163520,398080,0,111851.23,,,0,0,100,50,80,Not Pay
F,2750,2,2755,15,,605,2693,2695,569,,2108178,634,564,46,45,2108178,358178,1750000,6.73,49454.61,2225458,378000,195762,182238,,49454.61,524,687,0,0,0,0,80,Not Pay
M,2750,0,2756,10,39,876,2693,2695,566,6,3139750,527,564,60,58,3139750,157750,2982000,6.12,67971.45,3942345,350000,114666,235334,0,67971.45,,,0,0,100,-50,80,Not Pay
F,2750,2,2755,15,,605,2693,2695,566,,2236896,634,564,48,47,2236896,436896,1800000,6.75,49211.17,2312925,552500,211700,340800,0,49211.17,524,687,0,0,100,50,80,Not Pay
M,2750,4,2755,26,,605,2693,2695,566,,347000,527,564,24,23,347000,0,347000,7.9,17501.91,402544,187500,6750,180750,,17501.91,594,622,0,40,0,100,80,Not Pay
M,2750,2,2755,20,22,603,2693,2695,566,10,2480000,527,564,48,46,2480000,124000,2356000,6.5,65159.31,2997328,418000,223000,195000,,65159.31,645,553,0,0,0,0,80,Not Pay
M,2750,3,2755,35,48,1783,2693,2695,566,10,2735000,527,564,60,58,2735000,0,2735000,6.12,62713.96,3637410,241800,92846,148954,0,62713.96,,,0,40,0,50,80,Not Pay
M,2750,3,2755,25,33,603,2693,2696,566,15,2875000,527,564,60,58,2875000,0,2875000,5.9,64956.64,3767485,291200,119950,171250,0,64956.64,,,0,40,100,-50,0,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,2850000,527,564,60,58,2850000,0,2850000,5.9,68112.98,3950553,1000000,122266,877734,0,68112.98,,,0,40,100,100,80,Not Pay
M,2750,0,2755,15,,605,2693,2695,566,,1810000,634,564,48,46,1810000,145000,1665000,6.33,46578.91,2142630,325000,16900,308100,0,46578.91,,,0,0,0,0,80,Not Pay
M,2750,4,2755,25,,605,2693,2695,569,,3225000,527,564,47,45,3225000,0,3225000,5.35,87534.07,3939033,434000,261300,172700,0,87534.07,766,640,0,40,100,50,80,Not Pay
M,2750,3,2755,25,29,1783,2693,2695,566,4,1528130,634,564,60,58,1528130,153130,1375000,7.34,33219.68,1926742,254800,114159,140641,,33219.68,,,0,0,0,-50,80,Not Pay
F,2750,2,2755,20,,605,2693,2695,566,,1850000,634,564,48,46,1850000,250000,1600000,7.23,91201.68,4195278,210000,143000,67000,,91201.68,698,,0,0,0,50,80,Not Pay
M,2750,3,2755,35,43,1783,2693,2695,566,4,1717000,634,564,60,58,1717000,317000,1400000,7.34,33814.44,1961238,254800,86456,168344,0,33814.44,740,677,0,0,100,0,80,Not Pay
M,2750,5,2755,24,24,658,2692,2701,566,5,2800000,527,564,60,58,2800000,400000,2400000,5.6,53607.92,3109260,591500,184500,407000,,53607.92,1,667,0,0,0,100,80,Not Pay
M,2750,4,2755,20,,605,2693,2695,566,,1828000,634,564,60,58,1828000,365600,1462400,6.72,34042.73,1974478,270400,164375,106025,,34042.73,1,709,75,0,100,0,80,Not Pay
M,2750,3,2755,15,26,603,2692,2701,568,,2878500,527,564,60,58,2878500,0,2878500,6.5,132710.74,7697223,360000,98500,261500,,132710.74,,,0,40,100,100,80,Not Pay
M,2750,3,2755,15,26,603,2692,2701,568,,2878500,527,564,60,58,2878500,0,2878500,6.5,132710.74,7697223,360000,98500,261500,,132710.74,,,0,40,100,50,80,Not Pay
M,2750,4,2755,10,48,1783,2693,2695,566,10,1650000,634,564,60,58,1650000,85000,1565000,6.13,35388.85,2052553,315172,172918,142254,,35388.85,1,653,0,0,100,0,80,Not Pay
M,2750,0,2755,49,,605,2693,2695,566,,240000,527,564,12,11,240000,204000,36000,7.7,3585.43,39440,45000,16437,28563,6,3585.43,,,100,120,0,100,80,Not Pay
M,2750,0,2755,49,,605,2693,2695,566,,120000,527,564,12,11,120000,8000,112000,8.25,11082.83,121911,175000,37375,137625,7,11082.83,,,0,0,100,-50,80,Not Pay
M,2750,2,2755,31,,605,2693,2695,566,,500000,527,564,12,11,500000,290000,210000,7.66,20613.95,226753,342000,186015,155985,2,20613.95,,,100,120,100,50,80,Not Pay
M,2750,2,2755,35,,605,2693,2695,566,,250000,527,564,24,23,250000,0,250000,7.89,12615.99,290168,371250,183250,188000,2,12615.99,1,676,0,40,0,0,80,Not Pay
M,2750,0,2755,15,,605,2693,2695,566,,2300000,527,564,48,46,2300000,745000,1555000,9.2,46787,2152202,1920000,412700,1507300,2,46787,2,657,100,0,100,100,80,Not Pay
M,2750,1,2755,36,36,603,2693,2695,566,,425000,634,565,42,41,425000,125000,300000,8.2,9614.32,394188,184800,49800,135000,8,9614.32,654,615,100,0,100,100,80,Not Pay
M,2750,4,2755,44,,605,2693,2695,566,,1500000,738,564,12,10,1500000,1383000,117000,7.01,12586.51,125865,700000,526666,173334,2,12586.51,1,693,100,120,100,0,80,Not Pay
M,2750,4,2755,44,,605,2693,2695,566,,1000000,738,564,12,10,1000000,930000,70000,7.01,7557.04,75570,784000,526666,257334,2,7557.04,1,693,100,120,100,-50,80,Not Pay
M,2750,0,2755,16,,605,2693,2695,568,,2200000,527,1985,60,57,2200000,400000,1800000,8.85,46542.84,2652942,1440000,104880,1335120,1,46542.84,741,705,0,0,100,50,80,Not Pay
M,2750,3,2755,29,,605,2693,2695,566,,2000000,527,564,24,23,2000000,1001000,999000,7.85,50285.23,1156560,343000,264800,78200,3,50285.23,,,100,120,100,-50,80,Not Pay
M,2750,4,2755,34,,605,2693,2695,566,,100000,783,564,12,11,100000,84000,16000,14,1722.43,18947,35000,16300,18700,1,1722.43,1,650,100,120,0,100,80,Not Pay
M,2750,4,2755,30,,605,2693,2695,566,,1000000,527,564,12,10,1000000,923000,77000,7.01,8306.11,83061,784000,581666,202334,3,8306.11,571,745,100,120,0,100,80,Not Pay
M,2750,5,2755,29,,605,2693,2695,566,,1000000,527,564,12,10,1000000,922000,78000,7.01,8413.12,84131,784000,456666,327334,3,8413.12,1,756,100,120,0,-50,80,Not Pay
M,2750,5,2755,35,,605,2693,2695,566,,1000000,738,564,12,10,1000000,927000,73000,7.01,7878.07,78781,784000,536666,247334,3,7878.07,1,756,100,120,0,100,80,Not Pay
M,2750,3,2755,15,,605,2693,2695,566,,1200000,527,564,12,11,1200000,919620,280380,7.8,27538,302918,882000,592500,289500,2,27538,613,711,100,120,0,0,80,Not Pay
M,2750,0,2755,20,,605,2693,2695,566,,200000,783,564,12,11,200000,165000,35000,8.16,3502.41,38527,3528000,1373800,2154200,2,3502.41,,,100,120,100,0,80,Not Pay
M,2750,4,2755,30,,605,2693,2695,566,,1000000,738,564,12,10,1000000,927000,73000,7.01,7878.07,78781,784000,556666,227334,3,7878.07,,,100,120,100,-50,80,Not Pay
M,2750,4,2755,25,,605,2693,2695,566,,1480000,527,565,49,47,1480000,425000,1055000,9.5,31595.33,1484981,504000,256400,247600,7,31595.33,1,657,100,0,0,0,80,Not Pay
M,2750,1,2755,25,,605,2693,2695,566,,1000000,634,564,12,11,1000000,928620,71380,6.84,6993.16,76925,252000,128100,123900,1,6993.16,680,728,100,120,0,0,80,Not Pay
M,2750,4,2755,25,,605,2693,2695,566,,300000,527,564,12,11,300000,265000,35000,7.92,3494.64,38441,258000,141000,117000,6,3494.64,750,755,100,120,100,-50,80,Not Pay
